lambda_gram,embedding
settle down and,011010011111000010001101111100000100011110
connecting with you,000101111111001000011011111110001001000110
don t get,001000110000110111011010100000110010101000
am too damaged,000000111111100111101110001100011100101000
am beginning to,000000111111100000101010100101111011000101
just generally feel,010000100000100011001001010000101100110001
am pretty sure,000000111111100101110011001001110101100011
have made it,001101110000110100100011001001000000000110
just isnt being,010000100000100011111111111000001010110110
into something useful,001111110010100110111101001110000001010111
sweet potatoes are,011101100010010101101101100000000110000010
like to think,010001100010100111101100010101111001100101
still feel pretty,011100101001000010110011000101011100110010
bunch of ideas,000011111010000101001010110000111011010010
and make me,000001000111100100100100000001001010011000
as i read,000001101001110011101100100001100000101011
when i read,100001010111100011101100100001100000101011
really know many,011000010000000100001101001101001001011100
any members of,000001010010100100101100011001010010101100
house and i,001110100011100000010001111000111011001000
out came the,010101000111100001000010011101111000111100
is the runny,001111111101100111100011110001100110011100
feel dangerous enough,001011001100010001110011001100100111111100
do my part,001000101011110100111100011101010110011010
as a badger,000001101001110000000000000000001000111010
my american traditions,010011110001110000010000011101111100010100
somewhere further afield,011011110110000011000110010100000010011001
any market region,000001010010100100100110011001100010001100
to go but,011110110001010011001101110100010000000010
not feeling particularly,010100011000110010110011010101010110100001
are projects that,000001100000100101110111010101111000111001
blank in my,000011000110010011110001011001001111000111
really like it,011000010000000100011000101001000000000110
resentful towards all,011000111111000111110000011000000011011100
we think will,100001001000000111100110010110000110010111
counselor for you,000110011111000010111110011010001001000110
quite some time,010111111001110110111100110001111010101110
to be there,011110110001010000101000011001111001010010
and living to,000001000111100100011011101001111011000101
a prick a,000000000000000101110011101000000000000000
started sticks and,011100011101010111001010001000000100011110
from point a,001100010000110101101001110000000000000000
a dorky unfit,000000000000000010001101000001111111101011
sure many more,011101011000110100100101110001001101101001
and scared and,000001000111100110011111000000000100011110
series of road,011010011010000101001010110001100101011110
river with friends,011001010111011000011011111100110000111011
to feel mad,011110110001010010110011000101001000110001
in my chest,001111000101100100111100011100010011011000
at me like,000001110100100100101001100001000110001010
can win this,000100001011001000011001111001111001101110
beating my head,000010100011110100111100011100110111001011
helped me to,001110000000110100101001100001111011000101
others for their,010101000110010010111110011001111001000001
feel depressed or,001011001100010001111100001101010011111010
and i wont,000001000111100011101100100010000111011100
lead some sort,010001001001010110111100110001101111110000
about our tragic,000000000101100101010001110001111100010111
my lips its,010011110001110100011010010001000000001110
of shit or,010100101011000110101100010101010011111010
for along the,001011111001100000001110110101111000111100
cleaning and organizing,000101001000100000010001111001010100001001
so this product,011011101011010111100110111001011101011111
person in that,010110000010100011110001011001111000111001
dont venture out,001000110010001000001000100101010100011110
play with each,010110011110101000011011111100100101000110
i hi tech,001110110010000011100001101001110111101100
into god and,001111110010100011001110000100000100011110
but at present,000100000000100000011101001001011100011111
go see and,001100110111010110100011011100000100011110
he knew what,001101110010100100001100100110000101011001
i almost always,001110110010000000001110101100000011111101
sweat soaked back,011101100001000110111010111100001000101111
is breaking and,001111111101100000111001111100000100011110
officially belonged to,010100101110010000101100010101111011000101
your family and,100010010011000010101111011100000100011110
m content to,010010001010010001100010011101111011000101
feeling exhausted and,001011001101010010101000011100000100011110
there and it,011110010100100000010001111001000000000110
those stops but,011110011100010111001011100000010000000010
family and they,001010111101110000010001111001111001011001
control issues though,000110001111110100000000010101111001110010
bad to have,000010001110000111101100010100110111000011
the cuffs rolled,011110001111000001101111100101100101101110
just japanese i,010000100000100100000010000000111011001000
valuable to the,100000011011110111101100010101111000111100
of our hike,010100101011000101010001110000111000101000
my house is,010011110001110011101000111000111111110110
down again not,001000110111110000001010010101010001100011
nobody tortured artist,010100010001100111101111001000000110100001
and there are,000001000111100111100101001000000110000010
of the glass,010100101011000111100011110000110011001110
of paper in,010100101011000101011000011000111100010110
provides a valuable,010111100101000000000000000010000001101111
class i was,000101000101010011101100100010000100001100
feel rotten sore,001011001100010110011000010001101111101011
i m the,001110110010000100100010100101111000111100
excited and eager,001010011110010000010001111000100101001000
overly creative i,010101001111110001101011110100111011001000
the p docs,011110001111000101010101010100100010110001
my skin oily,010011110001110110110100011001010011000101
ourselves where we,010101000111011000010110000010000100100000
i finally realized,001110110010000010110110100101100000111101
not being punished,010100011000110000101011011001011110110100
tears from weariness,011101111010010011000100001110000100101000
you identify as,100010010001100011101101001100000110100111
something that i,011011110100110111100011100100111011001000
and my body,000001000111100100111100011100001101001110
that love me,011110001110010100011111110001001010011000
happen on a,001101100110010101001101001100000000000000
pills showered and,010110010011100110101110110000000100011110
thoughts and rude,011110011101100000010001111001100110010001
emotions and know,001001101111110000010001111001000011010011
all over me,000000110111000101010011001101001010011000
goal oriented person,001100110111100101010000110101011000001010
a mad bitch,000000000000000100100011000100001100000111
down and studying,001000110111110000010001111001110011111011
how i m,001110100100010011101100100001001000101001
superstitions and strange,011101010100000000010001111001110011000011
im actually supporting,001110111010110000000110001001110101011010
the window that,011110001111001000011010001001111000111001
was feeling horny,100001000011000010110011010100111001111010
way and its,100001000111100000010001111001000000001110
suppose thats wonderful,011101010111000111100011101110000111011000
allowing people to,000000111010000101011110110001111011000101
title bookmark at,011110110000100000110110010000000111010010
in my aching,001111000101100100111100011100000001001011
i commented trying,001110110010000001011001010101111101110100
terrible no one,011110000111100101000100010101010011010110
except to say,001010011100100111101100010101100111100100
decided to throw,000111011010010111101100010101111010001011
jayson cause i,010000001001110001000111001100111011001000
bit so i,000011000001100110111010110100111011001000
so brave or,011011101011010000111001100101010011111010
stop taking it,011100101101010111011011101001000000000110
all just depends,000000110111000100001000001000011110111101
that i wonder,011110001110010011101100100010000111010110
will apologize and,100001100101110000010101111100000100011110
them to join,011110010000110111101100010101000001001011
look at those,010001110111000000011101001001111001110001
are suppose to,000001100000100111010101110001111011000101
my piano which,010011110001110101100011011110000101100110
guys were all,001101011010101000010100110000000011011100
matter instead of,010010100010010011111001100001010010101100
but of melancholy,000100000000100101001010110001001010111100
means my pain,010010100111100100111100011101010101100110
college and even,000101011100110000010001111000101001001111
truly feel sorry,011111011001110010110011000101101111101111
burden to my,000011111011000111101100010101001111000111
my husband calls,010011110001110011101011100100010000100001
matter how many,010010100010010011101001000101001001011100
as i ve,000001101001110011101100100010000001111111
for the flowers,001011111001100111100011110000101111000000
seeing mean something,011010001110100100101001110001101111010011
think no wonder,011110011001010101000100010110000111010110
amused when i,000001000101101000010101111000111011001000
other bloggers and,010101000110000000110011000000000100011110
of stars too,010100101011000111000111001101111011100011
a perverse pride,000000000000000101100001100101011100111100
no more and,010100010001010100110110100100000100011110
so deeply in,011011101011010001110111111100111100010110
our seemingly helpless,010101000111000110100100000000111000000110
pretty sure of,010111001100100111010110001101010010101100
shamed fr knwing,011010100110010011000001000001000011011010
one would ever,010100110101101000011111111100101001010110
classic movies but,000101000101110100111001011000010000000010
feel tortured and,001011001100010111101111001000000100011110
fun as we,001100010110010000011010011110000100100000
fearless and brave,001011000111110000010001111000001110011001
ill feel like,001110111001000010110011000101000110001010
coming with words,000101100100001000011011111110000111100100
in natural disasters,001111000101100100111111000000100001001000
feel terribly like,001011001100010111100001111101000110001010
a white thanksgiving,000000000000001000010111011101111000111000
men with a,010010110010111000011011111100000000000000
feeling horny and,001011001101010011100111101000000100011110
should be able,011010111000000000101000011000000000010000
and stretches it,000001000111100111001101011001000000000110
but with cam,000100000000101000011011111100010000100110
d know it,000111000111100100001101001101000000000110
should make anyone,011010111000000100100100000000000101001101
and here are,000001000111100011100000111100000110000010
more and be,010011011010010000010001111000001010000110
comes to investing,000101100010010111101100010100111111011011
the youth orchestra,011110001111001000100101000001010011111100
student population eager,011100111101010101101011111000100101001000
have to think,001101110000110111101100010101111001100101
for taking lb,001011111001100111011011101001000100100011
some crazy ableness,011011110011000001101011010100000000010001
feel i have,001011001100010011101100100000110111000011
i channeled their,001110110010000001001010101001111001000001
they were dead,011110010110011000010100110000011101010100
with my faith,100001101111110100111100011100101011101011
part is the,010101100110100011111111011001111000111100
art world we,000001100110111000011111000110000100100000
my bed typing,010011110001110000101001100101111110011110
can move so,000100001011000100111000111101101110101101
that the team,011110001110010111100011110001110111100011
little i always,010001101100110011101100100000000011111101
on a lot,010100110100110000000000000001000111110011
lately spirit of,010001000010010111000010111001010010101100
am thankful for,000000111111100111100011001100101111100110
am human and,000000111111100011101001111100000100011110
hiring this time,001110001101000111100110111001111010101110
by moving from,000100000011000100111001011100110001000011
forward to my,001100000001110111101100010101001111000111
gets to the,001100101010100111101100010101111000111100
all my attention,000000110111000100111100011100000111101011
a stressed out,000000000000000111001101000101010100011110
miss jimmy who,010011001001010100000100000010000101111010
an outgoing message,000001000110000101010010011001001011011101
whoever wins because,100001011111001000011010111000001010010100
fear of thief,001011000111000101001010110001111001100000
him today when,001110001011010111101100011110000101011110
i am feeling,001110110010000000001111111000101100110101
promised myself that,010111011110010100111100101001111000111001
smile at them,011011100001110000011101001001111001000011
am very anxious,000000111111101000001001011000000101001000
too chakotay reassured,011110111000110001001001100101100001000110
believer that nothing,000010101111000111100011100101010001101000
to give out,011110110001010011001011111101010100011110
youd need people,100010010001110101000000001001010111101100
stomach afterward complete,011100101011110000001010001100010110111001
building me up,000011110111110100101001100010000000111010
down a desert,001000110111110000000000000000011111010001
this feeling inside,011110011011100010110011010100111110001000
guess a similar,001101010100000000000000000001101100010010
they make my,011110010110010100100100000001001111000111
all you people,000000110111001000100100011001010111101100
was under at,100001000011000111111100011100000111010010
im watching and,001110111010111000010001100100000100011110
mom and i,010011010010010000010001111000111011001000
the plight of,011110001111000101101000101101010010101100
is a turbillion,001111111101100000000000000001111110000001
culture but somehow,000110111111000001000000001001101111001110
those troubled teens,011110011100010111110101111001110111110111
feel uncertain with,001011001100010111111011011110000110111111
ll embrace it,010001101111000010011010111101000000000110
and getting it,000001000111100011001010110001000000000110
a sense of,000000000000000110100101011001010010101100
of tears feeling,010100101011000111011110100100101100110101
also don t,000000111101000010001100001101110110101000
i already know,001110110010000000001111001001000011010011
know very well,010000110100111000001001011010000101001000
the way ive,011110001111001000010001111001000000010001
need to mention,010100000000100111101100010101001011010000
thought id make,011110011100110011101100111001001001000000
out of poverty,010101000111100101001010110001011011100010
is healthy and,001111111101100011011101101100000100011110
feel super lousy,001011001100010111010100101101000111111011
burden of knowing,000011111011000101001010110001000011010100
day to the,000111010010110111101100010101111000111100
privileged and honored,010111010100100000010001111000111001100111
my back again,010011110001110000100010111100000010100101
lore and i,010001111010100000010001111000111011001000
but i ve,000100000000100011101100100010000001111111
hopeless they have,001110011100000111100101100100110111000011
and who i,000001000111101000010111101000111011001000
should just stop,011010111000000100001000001001110010110101
a week now,000000000000001000010011011001010001110110
disinterested in discussing,001000011100000011110001011000100001100010
called baby iv,000100000111100000100010110101000000010000
admit to those,000000011110010111101100010101111001110001
beware here be,000010111001100011100000111100001010000110
heat and was,001101111011000000010001111010000100001100
been feeling too,000010100111100010110011010101111011100011
gfathers ute down,001100101011011000000101111100100011011111
away feeling my,000010000110010010110011010101001111000111
and my whole,000001000111100100111100011110000101111101
like im doing,010001100010100011101110101100100010111101
lungs but i,010010000111000001000000001000111011001000
night more and,010100001111110100110110100100000100011110
to make every,011110110001010100100100000000101001010111
to meet the,011110110001010100101011010101111000111100
sunlight filter through,011101010001110010110110011101111010001001
like garbage i,010001100010100011000111111000111011001000
experience life in,001010100111010100010111100100111100010110
apart of it,000001010101100101001010110001000000000110
so vital to,011011101011011000001100011101111011000101
sleeping better and,011011010101110000101110001100000100011110
feel a radiant,001011001100010000000000000001011111110100
parties going on,010101101000110011001110011101010011010011
cancer patient who,000100001100000101011011111110000101111010
lucas stevens combination,010010000011000111001001110100010110000010
i write everything,001110110010001000100000111000101001011101
tell her shes,011101111111000011100000110101101010110101
more likely to,010011011010010100011000111101111011000101
hatred for juice,001101101111110010111110011001000001110010
i definitely feel,001110110010000001111001001000101100110001
love working with,010001111111001000011110101010000110111111
i set our,001110110010000110100111011101010100011100
like a traitor,010001100010100000000000000001111100011110
of poet i,010100101011000101101001100100111011001000
birthday blues when,000011000000100000110100001010000101011110
for example i,001011111001100010100110110100111011001000
the moxie fab,011110001111000100111001100000101011010010
and its been,000001000111100100000000111000001010011110
with balsamic viniagrette,100001101111110000100100111110000010110100
feel free to,001011001100010011000010011001111011000101
find out the,001011011011100101010001111001111000111100
left feeling hopeful,010001001111010010110011010100111001101110
i tackle political,001110110010000111011010111001011010101110
in and feeling,001111000101100000010001111000101100110101
i can achieve,001110110010000001000010110000000001000110
because i just,000010100101000011101100100001000010000010
art but i,000001100110110001000000001000111011001000
know how to,010000110100110011101001000101111011000101
far more safe,001011000000110100110110100101100110110001
a throat infection,000000000000000111101000011000111101011001
im just feeling,001110111010110100001000001000101100110101
we had the,100001001000000011010111001101111000111100
gone through quite,001100111010110111101000100101011111100111
vacation and holiday,100000011010000000010001111000111001000110
picks feature alongside,010110001111010010110010001100000011101110
but tell her,000100000000100111011111110000111000001101
feel the joyful,001011001100010111100011110001000001100001
begin this letter,000010101010000111100110111001000101100000
and somewhat dissatisfied,000001000111100110111101011100100010001011
with iman here,100001101111110011101111010000111000001111
just love the,010000100000100100011111110001111000111100
and try again,000001000111100111110111000100000010100101
script s its,011010000110110110011010011101000000001110
is already a,001111111101100000001111001000000000000000
more energetic if,010011011010010010011110011100111011011010
approach and feel,000001011110010000010001111000101100110001
staying and feeling,011100100011000000010001111000101100110101
hearing them sing,001101110111110111100100001101101100011111
word rich is,100001111000110110010100001000111111110110
was physically abused,100001000011000101100011011000000000100011
shut because im,011010111100100000101001010000111011101011
end up feeling,001001110110001000000011101000101100110101
ve known what,100000011111110100001101100010000101011001
boyfriend that kind,000011100010110111100011100101000010110001
speaking to others,011100000101010111101100010101010100011001
feel i just,001011001100010011101100100001000010000010
it is old,010000000001100011111111011001010011001010
being an atheist,000010101101100000010001100000000111010101
senpai although he,011010010100110000001111101000110111001010
taking your advice,011101101110101000100100110000000010001101
i go into,001110110010000011001101110100111111001010
didnt feel thrilled,001000000101100010110011000101111010000010
mouth shut because,010011100011000110101111001000001010010100
writer unsure of,100010000011111000000010111001010010101100
distance just sampled,001000100011010100001000001001100111000100
feel burdened both,001011001100010000111110110100001101110101
he will do,001101110010101000011001011100100010101111
usually bother me,100000010111010000110111011001001010011000
away from home,000010000110010011000100001100111001010010
innate inability to,001111011110010011110001011101111011000101
this week will,011110011011101000010011011010000110010111
i am seriously,001110110010000000001111111001101001101110
of feel lame,010100101011000010110011000101000011110111
feel i owe,001011001100010011101100100001010101001001
prove the women,010111100011110111100011110010000111010011
other people on,010101000110000101011110110001010011010011
of love to,010100101011000100011111110001111011000101
third year confident,011110011010101000100010111100010111101011
almost as important,000000111010110000011010011100111100001001
sympathetic toward her,011101100110110111110000010100111000001101
tone she has,011110110110110110101010100100110110110100
bed though she,000010100110010111100111001001101010101001
s so evident,011001101001110110111010110100101001100010
should feel all,011010111000000010110011000100000011011100
me to learn,010010100110000111101100010101000100101110
feel so appreciative,001011001100010110111010110100000101110101
this way and,011110011011101000010001111000000100011110
be hopeful and,000010100001100011100110111000000100011110
that other persons,011110001110010101010001100001011000010010
drive me home,001001000011010100101001100000111001010010
paperwork that government,010101100010000111100011100100110011111100
constant party in,000110000100010101011010101000111100010110
made me feel,010010001100100100101001100000101100110001
anyone because its,000001010011010000101001010001000000001110
mother but the,010011011101010001000000001001111000111100
barcial it was,000010010111100100000000011010000100001100
is higher than,001111111101100011100010000101111000110000
to contact me,011110110001010001100001111001001010011000
slap upside the,011011010100101000000100101101111000111100
it is what,010000000001100011111111011010000101011001
pakistan to play,010101011100010111101100010101011001111010
personality and even,010110000011100000010001111000101001001111
again get up,000000101001010011001010100010000000111010
because i wouldnt,000010100101000011101100100010001000000001
hate these feelings,001101101110110111100101011100101100110111
today because part,011110110001110000101001010001010110011010
feel satisfied that,001011001100010110011101010001111000111001
pain and anger,010101011001100000010001111000000100100110
california democrats a,000100000110110001111010100000000000000000
have a friend,001101110000110000000000000000110000111000
which can cause,100001011001100001000010110000010001110011
hadn t even,001101011101000111011010100000101001001111
he even thought,001101110010100010100100111101111001110011
all one of,000000110111000101001101011001010010101100
emotional issues much,001001101111000100000000010101001110100000
on a whim,010100110100110000000000000010000101101001
which is not,100001011001100011111111011001010001100011
concepts are precious,000101110011110000011000001001011011111101
there from to,011110010100100011000100001101111011000101
what we are,100001010110011000010010000000000110000010
hour or so,001110100010110101001111101001101110101101
home but feeling,001110010100100001000000001000101100110101
songs and play,011011110110110000010001111001011001111010
the feeling buried,011110001111000010110011010100001111110011
my emotions and,010011110001110010011011111100000100011110
frightened and when,001100001111110000010001111010000101011110
lost no person,010001111100100101000100010101011000001010
and lie there,000001000111100100010111010001111001010010
up feeling slutty,100000001110100010110011010101101101111000
attention is given,000001111010110011111111011000110011000001
to be unable,011110110001010000101000011001111110101111
too much to,011110111000110100111010000001111011000101
didnt like mexican,001000000101100100011000101001001011101011
going to eat,001100111001110111101100010100100101011010
the first couple,011110001111000010111000000100011010000110
some of you,011011110011000101001010110010001001000110
since i ve,011011000111000011101100100010000001111111
breathe his scent,000011101001100011100011011001100111111000
in training sessions,001111000101100111110001110101101001110110
for a while,001011111001100000000000000010000101100111
like a bunch,010001100010100000000000000000001111101000
positive and optimistic,010110110010010000010001111001010011110111
plots this is,010110100011010111100110111000111111110110
spotlight only to,011100010001110101001101101101111011000101
if i havent,001110110110100011101100100000110111000101
kind of wish,010000101100010101001010110010000110110111
tv was another,011111100011101000010000110000000100111101
ive test tried,010000000100010111100010010101111101001011
haircut today so,001101011110010111101100011101101110101101
drunk non stop,001001000111100101000101000101110010110101
scream every day,011010000101100010100101011100011101001011
the popular crowd,011110001111000101101011110100011011100100
feeling rather agitated,001011001101010110000001011100000010101101
i did a,001110110010000010000001010000000000000000
to his dog,011110110001010011100011011000100010111010
bothered by my,000011011101110001000000110001001111000111
no and he,010100010001010000010001111000110111001010
and feel the,000001000111100010110011000101111000111100
just dramatic and,010000100000100010001111000000000100011110
a matter of,000000000000000100101000100101010010101100
remember feeling the,011000110001110010110011010101111000111100
all because my,000000110111000000101001010001001111000111
honey babe my,001110011000110000100010101101001111000111
is just hard,001111111101100100001000001000110110100100
back i start,000010001011110011101100100001110001110100
pretty in transition,010111001100100011110001011001111100101000
eloquence and feeling,001001101000010000010001111000101100110101
always feels worthwhile,000000111111010010110011100010000111111101
their characters or,011110010000010001001011000001010011111010
this year and,011110011011101000100010111100000100011110
my hometown for,010011110001110011100101100100101111100110
feel that radiant,001011001100010111100011100101011111110100
if all my,001110110110100000001101110001001111000111
harder and faster,001101101001110000010001111000101100001101
to nordstroms a,011110110001010101000101100000000000000000
and every one,000001000111100010100101011101010011010110
utterly completely free,100000011001000001011011101100110000100110
to see you,011110110001010110100011011110001001000110
into my brain,001111110010100100111100011100001110010010
this collection like,011110011011100001010111000001000110001010
its yours i,010000000011101000100100111000111011001000
beloved aunt the,000010110010010000011111100101111000111100
apothecary feel perfect,000001011000110010110011000101010111110100
problems where the,010111010101111000010110000001111000111100
exceptions to the,001010011101010111101100010101111000111100
hurt i ened,001110101101010011101100100000100111100100
im rotten and,001110111010110110011000010000000100011110
weird and vain,100001010000100000010001111010000001101011
feel in his,001011001100010011110001011000111000110110
about what i,000000000101101000010101100100111011001000
on the dangerous,010100110100110111100011110000011100110011
i am moving,001110110010000000001111111001001110010111
they would be,011110010110011000011111111100001010000110
it had affected,010000000001100011010111001100000010010010
closing myself up,000101010000010100111100101010000000111010
had to kick,001101011100110111101100010101000010100101
feel empty when,001011001100010010011100110110000101011110
feel like no,001011001100010100011000101001010001000101
dead and checking,000111010101000000010001111000010011000101
have to work,001101110000110111101100010110000111100110
a few months,000000000000000010110100110001001101011101
feel brave when,001011001100010000111001100110000101011110
personifying an act,010110000100010000010001100000000001010100
before im naked,000010101000010011101110101101001111011000
glass of red,001100110011100101001010110001100001101111
those things often,011110011100010111100110010001010010111110
and i took,000001000111100011101100100001111011100100
bit resentful towards,000011000001100110001111110001111100000110
and as though,000001000111100000011010011101111001110010
t for the,011101101010000010111110011001111000111100
it definitely puts,010000000001100001111001001001011111001010
i feel students,001110110010000010110011000101110011110110
for a bad,001011111001100000000000000000001000111000
events somehow mean,001010010100110110111100111001001010011100
buy for those,000100000010010010111110011001111001110001
very reassured when,100000100101100110000100011010000101011110
feeling so restless,001011001101010110111010110101100100010111
those with kids,011110011100011000011011111101000010101101
while i dun,100001011001110011101100100000100100110100
i hate missing,001110110010000011011011101101001100100111
so relieved but,011011101011010110001011000100010000000010
will reach out,100001100101110110000001111101010100011110
at dining tables,000001110100100010000010111001110110101011
incorporate more use,001111001011100100110110100110000001010101
sephora mineral powder,011010011000110100110000100001011011100011
menashe s book,010010110011000110011010011100001101100010
too deep into,011110111000110001110111110000111111001010
day and night,000111010010110000010001111001010000111111
this picture of,011110011011100101100011111101010010101100
college and she,000101011100110000010001111001101010101001
even thought i,001010010011110111100111001100111011001000
and is desperate,000001000111100011111111011000011111100001
when it sailed,100001010111100100000000011001100110110110
im feeling like,001110111010110010110011010101000110001010
thinking the way,011110011001110111100011110010000100011110
not an advocate,010100011000110000010001100000000010001111
still think the,011100101001000111100110010101111000111100
with my integrity,100001101111110100111100011100111110100010
in and have,001111000101100000010001111000110111000011
also anxiously awaiting,000000111101000000010100100100001000010010
it on my,010000000001100101001101001101001111000111
there is any,011110010100100011111111011000000101001010
civilian warriors the,000101000011111000010000101001111000111100
lot from him,010001111100110011000100001100111000101101
soon become teenagers,011011111000010000101001010101110111110110
eating well exercising,001001010111011000010100100000101010000100
on some women,010100110100110110111100110010000111010011
youd think that,100010010001110111100110010101111000111001
broke my promise,000011101111010100111100011101011101111000
back to aussie,000010001011110111101100010100000111111010
escape and tickle,001010001011110000010001111001111010011101
feeling when someone,001011001101011000010101111001101111010000
was left feeling,100001000011000100010011110100101100110101
im feeling timid,001110111010110010110011010101111010110010
the spiraling effect,011110001111000111000010110100100101110111
jcho cpine lunch,010000001010110001101001100101001000011000
got me think,001100111110010100101001100001111001100101
capture this feeling,000100001111000111100110111000101100110101
closure that occurs,000101010000100111100011100101010010100100
to do favours,011110110001010010001010111100101100011011
his idea of,001110001101100011101100111101010010101100
spirit and captured,011100001011100000010001111000010000111101
those of our,011110011100010101001010110001010100011100
suicide she had,011101001110010110101010100100110101110011
julia roberts in,010000011101000110010110010000111100010110
write until the,100010000011101000000010111101111000111100
nana by blowing,010011110111010001000000110000001100111100
feel i must,001011001100010011101100100001001111000001
everything ive said,001010010111010100000001000101100110110101
amp restless has,000001000100100110010001011100110110110100
not supporting consumerism,010100011000110111010101101000011000011011
rotten and my,011001100001000000010001111001001111000111
can be tolerated,000100001011000000101000011001111011010010
how they make,001110100100010111100101100101001001000000
exactly sure of,001010011010010111010110001101010010101100
pictured above will,010110010000000000000001011110000110010111
with my female,100001101111110100111100011100101100111111
have family visiting,001101110000110010101111011110000011000100
maybe come to,010010100100100001011000010001111011000101
very sentimental and,100000100101100110100101111000000100011110
but i think,000100000000100011101100100001111001100101
dot the more,001000110101100111100011110001001101101001
it stop revving,010000000001100111001011010101100100111001
i should i,001110110010000110101110000000111011001000
of the strength,010100101011000111100011110001110011001110
feelings would drive,001011001101111000011111111100100100001101
michael i think,010010111011110011101100100001111001100101
of their professional,010100101011000111100100000101011101100101
cant describe and,000100001101000001111100110100000100011110
hard with these,001101101001001000011011111101111001010111
has always been,001101101101000000001111110100001010011110
carry me through,000100010110010100101001100001111010001001
ok about not,010100110001100000000001011001010001100011
anymore giveaways because,000001010011000011001100000000001010010100
and remember how,000001000111100110001100011100111010010001
be humorous and,000010100001100011101010100100000100011110
posting every three,010110110101010010100101011101111001111101
blessed to live,000011001000000111101100010101000110110100
have a fabulous,001101110000110000000000000000101011010100
i told them,001110110010000111101100111101111001000011
and the sausage,000001000111100111100011110001100111011010
reluctant to open,011000101111000111101100010101010011100010
mark when i,010010011001011000010101111000111011001000
done some writing,001000110001010110111100110010001000010011
these wonderful people,011110010101111000011101100001010111101100
work in progress,100001111001100011110001011001011101101110
poet i am,010110100110010011101100100000000011111110
such grandeur and,011101001000000011010001000000000100011110
have enough material,001101110000110010011111110001001010000011
intensely intelligent a,001111101010110011111010011100000000000000
from children s,001100010000110001001101111101100110100111
understanding about the,011111110100100000000001011001111000111100
me feel unimportant,010010100110000010110011000101111111111110
rich people will,011001010000100101011110110010000110010111
and stuck them,000001000111100111001111001101111001000011
or say something,010100111110100110011110010001101111010011
young that i,100010010010010111100011100100111011001000
full makes me,001100010101100100100100000101001010011000
s unfortunate and,011001101001110111111111000000000100011110
beloved burkie who,000010110010010000111111010010000101111010
i could almost,001110110010000001100111011000000011101011
feel toward them,001011001100010111110000010101111001000011
also pretty close,000000111101000101110011001000010100111100
will feel hopeless,100001100101110010110011000100111001110000
up the last,100000001110100111100011110001000100000101
just wasnt feeling,010000100000101000010001000100101100110101
pressured to turn,010111001010110111101100010101111110000110
not seen any,010100011000110110100100001000000101001010
to have my,011110110001010011011100001101001111000111
quite smart i,010111111001110110110111110000111011001000
end up at,001001110110001000000011101000000111010010
absorbed in a,000000000111000011110001011000000000000000
feel amused by,001011001100010000010001011000010000001100
taste of desserts,011101110100100101001010110000011111101000
hopeless and bored,001110011100000000010001111000001101101100
day is a,000111010010110011111111011000000000000000
the man knows,011110001111000100100100111001000011011001
he should get,001101110010100110101110000000110010101000
every single item,001010010101110110110010001001000000001010
would make my,100001111111110100100100000001001111000111
to go all,011110110001010011001101110100000011011100
on the playground,010100110100110111100011110001011001111111
lex has convinced,010001011010000011011011010000011001000111
of a benadryl,010100101011000000000000000000001011001110
the event with,011110001111000010100101001010000110111111
i must travel,001110110010000100111100000101111100110001
a little ashamed,000000000000000100011011001100000110101100
the end i,011110001111000010011101100000111011001000
my conclusion should,010011110001110001011101100001101011100000
about different things,000000000101100010000001111001111001100100
their lives but,011110010000010100011011100100010000000010
feeling depressed and,001011001101010001111100001100000100011110
honoured because both,001110011010000000101001010000001101110101
and been told,000001000111100000101001111001111011001111
peaceful and blessed,010101110100100000010001111000001100100000
brighter and more,000011101100100000010001111001001101101001
favorite past time,001011000110000101011011010101111010101110
out ways to,010101000111101000010001111101111011000101
barely leave the,000010010111110100010011011001111000111100
a pawn to,000000000000000101011100100101111011000101
upon the framework,100000010001110111100011110000110000010110
little liberty here,010001101100110100010111000000111000001111
be at ease,000010100001100000011101001000100101010100
them cool by,011110010000110001100100111100010000001100
secure and relaxed,011010001101000000010001111001100010100110
felt there were,001011001111100111100101001010000101001100
of being down,010100101011000000101011011000100011011111
about the bit,000000000101100111100011110000001100000110
feel very rich,001011001100011000001001011001100101000010
last thing you,010001000001010111100110001110001001000110
today friday felt,011110110001110011000011011100101100111110
of talent on,010100101011000111011011101101010011010011
like the most,010001100010100111100011110001001101110011
proud so out,010111100011000110111010110101010100011110
a so called,000000000000000110111010110100010000011110
easy yummy and,001001010110011000100101010100000100011110
attracted to the,000001111100000111101100010101111000111100
wasnt that bad,100001000100010111100011100100001000111000
benevolent enough to,000010110101000010011111110001111011000101
we all strive,100001001000000000001101110001110011100010
it come that,010000000001100001011000010001111000111001
feels more lively,001011001110000100110110100101000110110111
i click on,001110110010000001010010110001010011010011
they judge without,011110010110010100000110101110000111000101
a bitch if,000000000000000000110000011100111011011010
she is and,011010101010010011111111011000000100011110
did to my,001000000101000111101100010101001111000111
being one person,000010101101100101001101011001011000001010
to recognize it,011110110001010110000110001001000000000110
i feeling a,001110110010000010110011010100000000000000
with feeling annoyed,100001101111110010110011010100000100111001
non crisis responses,010100010100010001101101001001100100001111
the players expectation,011110001111000101100111110100101010010111
the touch of,011110001111000111101111100101010010101100
reaction to the,011000001001100111101100010101111000111100
have recipes that,001101110000110110000101100001111000111001
out about capacity,010101000111100000000001011000010000111000
